timestamp,active_connections,tcp_connections,udp_connections,bytes_received,bytes_transmitted,packets_received,packets_transmitted
2025-05-25 17:13:48,10,4,1,
2025-05-25 17:13:54,10,4,1,
2025-05-25 17:14:00,10,4,1,
2025-05-25 17:14:07,10,4,1,
2025-05-25 17:14:14,10,4,1,
2025-05-25 17:14:21,10,3,1,
2025-05-25 17:14:28,10,4,1,
2025-05-25 17:14:37,10,4,1,
2025-05-25 17:14:43,10,4,1,
2025-05-25 17:14:50,10,4,1,
2025-05-25 17:14:57,10,4,1,
2025-05-25 17:15:05,10,5,1,
2025-05-25 17:15:13,10,5,1,
2025-05-25 17:15:19,10,5,1,
2025-05-25 17:15:25,10,5,1,
2025-05-25 17:15:31,10,5,1,
2025-05-25 17:15:38,10,5,1,
2025-05-25 17:15:44,10,5,1,
2025-05-25 17:15:50,10,5,1,
2025-05-25 17:15:56,10,5,1,
2025-05-25 17:16:03,10,5,1,
2025-05-25 17:16:10,10,5,1,
2025-05-25 17:16:15,10,4,1,
2025-05-25 17:16:22,10,4,1,
2025-05-25 17:16:28,10,4,1,
2025-05-25 17:16:34,10,4,1,
2025-05-25 17:16:40,10,4,1,
2025-05-25 17:16:46,10,4,1,
2025-05-25 17:16:52,10,4,1,
2025-05-25 17:16:59,10,4,1,
2025-05-25 17:17:05,10,4,1,
2025-05-25 17:17:11,10,3,1,
2025-05-25 17:17:17,10,3,1,
2025-05-25 17:17:23,10,3,1,
2025-05-25 17:17:30,10,3,1,
2025-05-25 17:17:36,10,3,1,
2025-05-25 17:17:41,10,3,1,
2025-05-25 17:17:48,10,3,1,
2025-05-25 17:17:54,10,3,1,
2025-05-25 17:18:00,10,3,1,
2025-05-25 17:18:06,10,3,1,
2025-05-25 17:18:13,10,3,1,
2025-05-25 17:18:19,10,3,1,
2025-05-25 17:18:26,10,3,1,
2025-05-25 17:18:33,10,3,1,
2025-05-25 17:18:39,10,3,1,
2025-05-25 17:18:45,10,3,1,
2025-05-25 17:18:51,10,3,1,
2025-05-25 17:18:57,10,3,1,
2025-05-25 17:19:03,10,3,1,
2025-05-25 17:19:10,10,3,1,
2025-05-25 17:19:15,10,3,1,
2025-05-25 17:19:21,10,3,1,
2025-05-25 17:19:26,10,3,1,
2025-05-25 17:19:32,10,3,1,
2025-05-25 17:19:38,10,3,1,
2025-05-25 17:19:44,10,4,1,
2025-05-25 17:19:50,10,4,1,
2025-05-25 17:19:57,10,4,1,
2025-05-25 17:20:03,10,4,1,
2025-05-25 17:20:09,10,5,1,
2025-05-25 17:20:15,10,4,1,
2025-05-25 17:20:21,10,4,1,
2025-05-25 17:20:28,10,4,1,
2025-05-25 17:20:34,10,4,1,
2025-05-25 17:20:40,10,4,1,
2025-05-25 17:20:45,10,4,1,
2025-05-25 17:20:51,10,4,1,
2025-05-25 17:20:57,10,4,1,
2025-05-25 17:21:03,10,4,1,
2025-05-25 17:21:10,10,4,1,
2025-05-25 17:21:16,10,4,1,
2025-05-25 17:21:22,10,4,1,
2025-05-25 17:21:29,10,4,1,
2025-05-25 17:21:35,10,4,1,
2025-05-25 17:21:41,10,3,1,
2025-05-25 17:21:48,10,3,1,
2025-05-25 17:21:54,10,3,1,
2025-05-25 17:22:00,10,3,1,
2025-05-25 17:22:06,10,3,1,
2025-05-25 17:22:13,10,3,1,
2025-05-25 17:22:19,10,3,1,
2025-05-25 17:22:25,10,3,1,
2025-05-25 17:22:31,10,3,1,
2025-05-25 17:22:37,10,3,1,
2025-05-25 17:22:42,10,3,1,
2025-05-25 17:22:49,10,3,1,
2025-05-25 17:22:54,10,3,1,
2025-05-25 17:23:00,10,3,1,
2025-05-25 17:23:06,10,3,1,
2025-05-25 17:23:12,10,3,1,
2025-05-25 17:23:18,10,3,1,
2025-05-25 17:23:25,10,3,1,
2025-05-25 17:23:31,10,3,1,
2025-05-25 17:23:38,10,3,1,
2025-05-25 17:23:45,10,3,1,
2025-05-25 17:23:51,10,3,1,
2025-05-25 17:23:58,10,3,1,
2025-05-25 17:24:04,10,3,1,
2025-05-25 17:24:11,10,3,1,
2025-05-25 17:24:16,10,4,1,
2025-05-25 17:24:22,10,4,1,
2025-05-25 17:24:29,10,4,1,
2025-05-25 17:24:35,10,5,1,
2025-05-25 17:24:41,10,4,1,
2025-05-25 17:24:47,10,4,1,
2025-05-25 17:24:52,10,4,1,
2025-05-25 17:24:59,10,4,1,
2025-05-25 17:25:04,10,4,1,
2025-05-25 17:25:10,10,4,1,
2025-05-25 17:25:16,10,4,1,
2025-05-25 17:25:21,10,4,1,
2025-05-25 17:25:27,10,4,1,
2025-05-25 17:25:33,10,4,1,
2025-05-25 17:25:39,10,4,1,
2025-05-25 17:25:46,10,4,1,
2025-05-25 17:25:52,10,4,1,
2025-05-25 17:25:57,10,4,1,
2025-05-25 17:26:03,10,4,1,
2025-05-25 17:26:09,10,4,1,
2025-05-25 17:26:15,10,4,1,
2025-05-25 17:26:21,10,3,1,
2025-05-25 17:26:26,10,3,1,
2025-05-25 17:26:32,10,3,1,
2025-05-25 17:26:38,10,3,1,
2025-05-25 17:26:46,10,3,1,
2025-05-25 17:26:52,10,4,1,
2025-05-25 17:26:59,10,3,1,
2025-05-25 17:27:05,10,3,1,
2025-05-25 17:27:10,10,3,1,
2025-05-25 17:27:16,10,3,1,
2025-05-25 17:27:21,10,3,1,
2025-05-25 17:27:27,10,3,1,
2025-05-25 17:27:33,10,3,1,
2025-05-25 17:27:38,10,3,1,
2025-05-25 17:27:45,10,3,1,
2025-05-25 17:27:51,10,3,1,
2025-05-25 17:27:56,10,3,1,
2025-05-25 17:28:02,10,3,1,
2025-05-25 17:28:08,10,3,1,
2025-05-25 17:28:14,10,3,1,
2025-05-25 17:28:21,10,3,1,
2025-05-25 17:28:27,10,3,1,
2025-05-25 17:28:33,10,3,1,
2025-05-25 17:28:39,10,3,1,
2025-05-25 17:28:45,10,3,1,
2025-05-25 17:28:51,10,3,1,
2025-05-25 17:28:57,10,4,1,
2025-05-25 17:29:03,10,4,1,
2025-05-25 17:29:09,10,4,1,
2025-05-25 17:29:16,10,4,1,
2025-05-25 17:29:22,10,4,1,
2025-05-25 17:29:28,10,4,1,
2025-05-25 17:29:34,10,4,1,
2025-05-25 17:29:40,10,4,1,
2025-05-25 17:29:46,10,4,1,
2025-05-25 17:29:52,10,4,1,
2025-05-25 17:29:58,10,4,1,
2025-05-25 17:30:04,10,4,1,
2025-05-25 17:30:11,10,4,1,
2025-05-25 17:30:17,10,4,1,
2025-05-25 17:30:23,10,4,1,
2025-05-25 17:30:29,10,4,1,
2025-05-25 17:30:35,10,4,1,
2025-05-25 17:30:42,10,4,1,
2025-05-25 17:30:48,10,4,1,
2025-05-25 17:30:54,10,4,1,
2025-05-25 17:31:00,10,3,1,
2025-05-25 17:31:06,10,3,1,
2025-05-25 17:31:13,10,3,1,
2025-05-25 17:31:20,10,3,1,
2025-05-25 17:31:27,10,3,1,
2025-05-25 17:31:32,10,3,1,
2025-05-25 17:31:38,10,3,1,
2025-05-25 17:31:44,10,3,1,
2025-05-25 17:31:51,10,3,1,
2025-05-25 17:31:57,10,3,1,
2025-05-25 17:32:03,10,3,1,
2025-05-25 17:32:09,10,3,1,
2025-05-25 17:32:15,10,3,1,
2025-05-25 17:32:21,10,3,1,
2025-05-25 17:32:27,10,3,1,
2025-05-25 17:32:33,10,3,1,
2025-05-25 17:32:38,10,3,1,
2025-05-25 17:32:43,10,3,1,
2025-05-25 17:32:49,10,3,1,
2025-05-25 17:32:55,10,3,1,
2025-05-25 17:33:02,10,3,1,
2025-05-25 17:33:08,10,3,1,
2025-05-25 17:33:15,10,3,1,
2025-05-25 17:33:22,10,3,1,
2025-05-25 17:33:29,10,4,1,
2025-05-25 17:33:35,10,4,1,
2025-05-25 17:33:42,10,4,1,
2025-05-25 17:33:48,10,4,1,
2025-05-25 17:33:54,10,4,1,
2025-05-25 17:34:00,10,4,1,
2025-05-25 17:34:06,10,4,1,
2025-05-25 17:34:12,10,4,1,
2025-05-25 17:34:19,10,4,1,
2025-05-25 17:34:24,10,4,1,
2025-05-25 17:34:30,10,4,1,
2025-05-25 17:34:36,10,4,1,
2025-05-25 17:34:43,10,4,1,
2025-05-25 17:34:49,10,4,1,
2025-05-25 17:34:55,10,4,1,
2025-05-25 17:35:01,10,5,1,
2025-05-25 17:35:07,10,4,1,
2025-05-25 17:35:13,10,4,1,
2025-05-25 17:35:19,10,4,1,
2025-05-25 17:35:25,10,4,1,
2025-05-25 17:35:31,10,4,1,
2025-05-25 17:35:37,10,3,1,
2025-05-25 17:35:43,10,3,1,
2025-05-25 17:35:49,10,3,1,
2025-05-25 17:35:55,10,3,1,
2025-05-25 17:36:00,10,3,1,
2025-05-25 17:36:06,10,3,1,
2025-05-25 17:36:13,10,3,1,
2025-05-25 17:36:19,10,3,1,
2025-05-25 17:36:25,10,3,1,
2025-05-25 17:36:32,10,3,1,
2025-05-25 17:36:39,10,3,1,
2025-05-25 17:36:45,10,3,1,
2025-05-25 17:36:52,10,3,1,
2025-05-25 17:36:58,10,3,1,
2025-05-25 17:37:04,10,3,1,
2025-05-25 17:37:10,10,3,1,
2025-05-25 17:37:16,10,3,1,
2025-05-25 17:37:23,10,3,1,
2025-05-25 17:37:30,10,3,1,
2025-05-25 17:37:36,10,3,1,
2025-05-25 17:37:43,10,3,1,
2025-05-25 17:37:49,10,3,1,
2025-05-25 17:37:55,10,4,1,
2025-05-25 17:38:01,10,3,1,
2025-05-25 17:38:07,10,3,1,
2025-05-25 17:38:13,10,3,1,
2025-05-25 17:38:19,10,4,1,
2025-05-25 17:38:25,10,4,1,
2025-05-25 17:38:32,10,4,1,
2025-05-25 17:38:38,10,4,1,
2025-05-25 17:38:45,10,4,1,
2025-05-25 17:38:51,10,4,1,
2025-05-25 17:38:59,10,4,1,
2025-05-25 17:39:05,10,4,1,
2025-05-25 17:39:11,10,4,1,
2025-05-25 17:39:17,10,4,1,
2025-05-25 17:39:24,10,4,1,
2025-05-25 17:39:30,10,4,1,
2025-05-25 17:39:37,10,4,1,
2025-05-25 17:39:44,10,4,1,
2025-05-25 17:39:49,10,4,1,
2025-05-25 17:39:55,10,4,1,
2025-05-25 17:40:01,10,4,1,
2025-05-25 17:40:07,10,4,1,
2025-05-25 17:40:14,10,4,1,
2025-05-25 17:40:20,10,3,1,
2025-05-25 17:40:26,10,4,1,
2025-05-25 17:40:32,10,3,1,
2025-05-25 17:40:38,10,3,1,
2025-05-25 17:40:44,10,3,1,
2025-05-25 17:40:49,10,3,1,
2025-05-25 17:40:55,10,3,1,
2025-05-25 17:41:02,10,3,1,
2025-05-25 17:41:08,10,3,1,
2025-05-25 17:41:14,10,3,1,
2025-05-25 17:41:20,10,3,1,
2025-05-25 17:41:25,10,3,1,
2025-05-25 17:41:31,10,3,1,
2025-05-25 17:41:37,10,3,1,
2025-05-25 17:41:43,10,3,1,
2025-05-25 17:41:48,10,3,1,
2025-05-25 17:41:54,10,3,1,
2025-05-25 17:42:00,10,3,1,
2025-05-25 17:42:06,10,3,1,
2025-05-25 17:42:12,10,3,1,
2025-05-25 17:42:17,10,3,1,
2025-05-25 17:42:23,10,3,1,
2025-05-25 17:42:29,10,4,1,
2025-05-25 17:42:35,10,3,1,
2025-05-25 17:42:41,10,3,1,
2025-05-25 17:42:49,10,3,1,
2025-05-25 17:42:55,10,4,1,
2025-05-25 17:43:01,10,4,1,
2025-05-25 17:43:07,10,4,1,
2025-05-25 17:43:13,10,4,1,
2025-05-25 17:43:20,10,4,1,
2025-05-25 17:43:26,10,5,1,
2025-05-25 17:43:32,10,4,1,
2025-05-25 17:43:38,10,4,1,
2025-05-25 17:43:44,10,4,1,
2025-05-25 17:43:50,10,4,1,
2025-05-25 17:43:57,10,4,1,
2025-05-25 17:44:03,10,4,1,
2025-05-25 17:44:08,10,4,1,
2025-05-25 17:44:15,10,4,1,
2025-05-25 17:44:22,10,4,1,
2025-05-25 17:44:28,10,4,1,
2025-05-25 17:44:35,10,4,1,
2025-05-25 17:44:41,10,4,1,
2025-05-25 17:44:47,10,4,1,
2025-05-25 17:44:54,10,4,1,
2025-05-25 17:44:59,10,3,1,
2025-05-25 17:45:05,10,3,1,
2025-05-25 17:45:11,10,3,1,
2025-05-25 17:45:17,10,3,1,
2025-05-25 17:45:22,10,3,1,
2025-05-25 17:45:29,10,3,1,
2025-05-25 17:45:34,10,3,1,
2025-05-25 17:45:41,10,3,1,
2025-05-25 17:45:47,10,3,1,
2025-05-25 17:45:53,10,3,1,
2025-05-25 17:45:59,10,3,1,
2025-05-25 17:46:05,10,3,1,
2025-05-25 17:46:12,10,3,1,
2025-05-25 17:46:18,10,3,1,
2025-05-25 17:46:24,10,3,1,
2025-05-25 17:46:30,10,3,1,
2025-05-25 17:46:36,10,3,1,
2025-05-25 17:46:42,10,3,1,
2025-05-25 17:46:48,10,3,1,
2025-05-25 17:46:55,10,3,1,
2025-05-25 17:47:01,10,3,1,
2025-05-25 17:47:07,10,4,1,
2025-05-25 17:47:13,10,3,1,
2025-05-25 17:47:18,10,3,1,
2025-05-25 17:47:24,10,3,1,
2025-05-25 17:47:31,10,3,1,
2025-05-25 17:47:36,10,4,1,
2025-05-25 17:47:43,10,4,1,
2025-05-25 17:47:49,10,4,1,
2025-05-25 17:47:55,10,4,1,
2025-05-25 17:48:01,10,4,1,
2025-05-25 17:48:08,10,4,1,
2025-05-25 17:48:14,10,4,1,
2025-05-25 17:48:20,10,4,1,
2025-05-25 17:48:26,10,4,1,
